Epoch: 1 | lr: 0.00005 | training loss: 0.11846 | validation loss: 0.11173 | PSNR: 27.467 | Time: 17.8
Epoch: 74 | lr: 0.00245 | training loss: 0.11221 | validation loss: 0.10834 | PSNR: 31.178 | Time: 4.1
Epoch: 75 | lr: 0.00244 | training loss: 0.11220 | validation loss: 0.10892 | PSNR: 31.037 | Time: 4.2
Epoch: 76 | lr: 0.00244 | training loss: 0.11221 | validation loss: 0.10851 | PSNR: 31.040 | Time: 4.1
Epoch: 77 | lr: 0.00243 | training loss: 0.11221 | validation loss: 0.10890 | PSNR: 30.855 | Time: 4.1
Epoch: 78 | lr: 0.00243 | training loss: 0.11216 | validation loss: 0.10869 | PSNR: 30.982 | Time: 4.2
Epoch: 79 | lr: 0.00242 | training loss: 0.11217 | validation loss: 0.10879 | PSNR: 31.038 | Time: 4.2
Epoch: 80 | lr: 0.00242 | training loss: 0.11210 | validation loss: 0.10885 | PSNR: 30.852 | Time: 4.1
Epoch: 81 | lr: 0.00241 | training loss: 0.11219 | validation loss: 0.10860 | PSNR: 31.143 | Time: 4.1
Epoch: 82 | lr: 0.00240 | training loss: 0.11200 | validation loss: 0.10887 | PSNR: 30.986 | Time: 4.2
Epoch: 83 | lr: 0.00240 | training loss: 0.11204 | validation loss: 0.10867 | PSNR: 31.119 | Time: 4.8
Epoch: 84 | lr: 0.00239 | training loss: 0.11202 | validation loss: 0.10853 | PSNR: 31.102 | Time: 4.6
Epoch: 85 | lr: 0.00239 | training loss: 0.11202 | validation loss: 0.10876 | PSNR: 30.896 | Time: 4.3
Epoch: 86 | lr: 0.00238 | training loss: 0.11207 | validation loss: 0.10862 | PSNR: 31.056 | Time: 4.2
Epoch: 87 | lr: 0.00237 | training loss: 0.11203 | validation loss: 0.10874 | PSNR: 31.002 | Time: 4.2
Epoch: 88 | lr: 0.00237 | training loss: 0.11197 | validation loss: 0.10895 | PSNR: 30.908 | Time: 4.1
Epoch: 89 | lr: 0.00236 | training loss: 0.11198 | validation loss: 0.10868 | PSNR: 31.060 | Time: 4.1
Epoch: 90 | lr: 0.00235 | training loss: 0.11194 | validation loss: 0.10884 | PSNR: 30.831 | Time: 4.1
Epoch: 91 | lr: 0.00234 | training loss: 0.11208 | validation loss: 0.10873 | PSNR: 30.927 | Time: 4.1
Epoch: 92 | lr: 0.00234 | training loss: 0.11205 | validation loss: 0.10864 | PSNR: 31.078 | Time: 4.1
Epoch: 93 | lr: 0.00233 | training loss: 0.11209 | validation loss: 0.10854 | PSNR: 30.761 | Time: 4.2
Epoch: 94 | lr: 0.00232 | training loss: 0.11204 | validation loss: 0.10885 | PSNR: 30.966 | Time: 4.6
Epoch: 95 | lr: 0.00231 | training loss: 0.11185 | validation loss: 0.10881 | PSNR: 31.088 | Time: 4.5
Epoch: 96 | lr: 0.00230 | training loss: 0.11208 | validation loss: 0.10900 | PSNR: 30.977 | Time: 4.6
Epoch: 97 | lr: 0.00230 | training loss: 0.11190 | validation loss: 0.10861 | PSNR: 31.025 | Time: 4.7
Epoch: 98 | lr: 0.00229 | training loss: 0.11197 | validation loss: 0.10869 | PSNR: 31.024 | Time: 4.4
Epoch: 99 | lr: 0.00228 | training loss: 0.11190 | validation loss: 0.10870 | PSNR: 31.134 | Time: 4.0
Epoch: 100 | lr: 0.00227 | training loss: 0.11180 | validation loss: 0.10898 | PSNR: 30.773 | Time: 4.0
Epoch: 101 | lr: 0.00226 | training loss: 0.11183 | validation loss: 0.10865 | PSNR: 31.052 | Time: 4.0
Epoch: 102 | lr: 0.00225 | training loss: 0.11180 | validation loss: 0.10876 | PSNR: 31.114 | Time: 4.2
Epoch: 103 | lr: 0.00224 | training loss: 0.11202 | validation loss: 0.10882 | PSNR: 30.945 | Time: 4.2
Epoch: 104 | lr: 0.00223 | training loss: 0.11184 | validation loss: 0.10885 | PSNR: 30.762 | Time: 4.5
Epoch: 105 | lr: 0.00222 | training loss: 0.11182 | validation loss: 0.10873 | PSNR: 31.108 | Time: 4.2
Epoch: 106 | lr: 0.00221 | training loss: 0.11167 | validation loss: 0.10863 | PSNR: 31.058 | Time: 4.2
Epoch: 107 | lr: 0.00220 | training loss: 0.11176 | validation loss: 0.10859 | PSNR: 31.175 | Time: 4.1
Epoch: 108 | lr: 0.00219 | training loss: 0.11177 | validation loss: 0.10876 | PSNR: 31.033 | Time: 4.6
Epoch: 109 | lr: 0.00218 | training loss: 0.11172 | validation loss: 0.10882 | PSNR: 30.892 | Time: 4.6
Epoch: 110 | lr: 0.00217 | training loss: 0.11174 | validation loss: 0.10879 | PSNR: 31.018 | Time: 4.6
Epoch: 111 | lr: 0.00216 | training loss: 0.11171 | validation loss: 0.10866 | PSNR: 31.224 | Time: 4.7
Epoch: 112 | lr: 0.00215 | training loss: 0.11169 | validation loss: 0.10907 | PSNR: 30.937 | Time: 4.5
Epoch: 113 | lr: 0.00214 | training loss: 0.11176 | validation loss: 0.10885 | PSNR: 31.003 | Time: 5.0
Epoch: 114 | lr: 0.00213 | training loss: 0.11165 | validation loss: 0.10888 | PSNR: 31.037 | Time: 4.4
Epoch: 115 | lr: 0.00212 | training loss: 0.11178 | validation loss: 0.10871 | PSNR: 31.055 | Time: 5.9
Epoch: 116 | lr: 0.00211 | training loss: 0.11167 | validation loss: 0.10870 | PSNR: 31.127 | Time: 5.1
Epoch: 117 | lr: 0.00210 | training loss: 0.11155 | validation loss: 0.10874 | PSNR: 31.052 | Time: 5.8
Epoch: 118 | lr: 0.00209 | training loss: 0.11175 | validation loss: 0.10865 | PSNR: 30.999 | Time: 5.4
Epoch: 119 | lr: 0.00208 | training loss: 0.11163 | validation loss: 0.10866 | PSNR: 31.015 | Time: 4.3
Epoch: 120 | lr: 0.00206 | training loss: 0.11158 | validation loss: 0.10871 | PSNR: 31.048 | Time: 4.3
Epoch: 121 | lr: 0.00205 | training loss: 0.11163 | validation loss: 0.10899 | PSNR: 31.022 | Time: 4.3
Epoch: 122 | lr: 0.00204 | training loss: 0.11156 | validation loss: 0.10882 | PSNR: 31.080 | Time: 4.3
Epoch: 123 | lr: 0.00203 | training loss: 0.11150 | validation loss: 0.10897 | PSNR: 30.845 | Time: 4.4
Epoch: 124 | lr: 0.00202 | training loss: 0.11144 | validation loss: 0.10881 | PSNR: 31.143 | Time: 4.4
Epoch: 125 | lr: 0.00201 | training loss: 0.11152 | validation loss: 0.10924 | PSNR: 30.604 | Time: 4.3
Epoch: 126 | lr: 0.00199 | training loss: 0.11174 | validation loss: 0.10887 | PSNR: 30.930 | Time: 4.3
Epoch: 127 | lr: 0.00198 | training loss: 0.11166 | validation loss: 0.10891 | PSNR: 30.882 | Time: 4.8
Epoch: 128 | lr: 0.00197 | training loss: 0.11177 | validation loss: 0.10871 | PSNR: 31.156 | Time: 6.6
Epoch: 129 | lr: 0.00196 | training loss: 0.11146 | validation loss: 0.10876 | PSNR: 31.043 | Time: 5.4
Epoch: 130 | lr: 0.00194 | training loss: 0.11147 | validation loss: 0.10903 | PSNR: 30.812 | Time: 5.2
Epoch: 131 | lr: 0.00193 | training loss: 0.11144 | validation loss: 0.10860 | PSNR: 31.180 | Time: 5.5
Epoch: 132 | lr: 0.00192 | training loss: 0.11159 | validation loss: 0.10874 | PSNR: 31.059 | Time: 5.0
Epoch: 133 | lr: 0.00190 | training loss: 0.11139 | validation loss: 0.10884 | PSNR: 31.058 | Time: 5.5
Epoch: 134 | lr: 0.00189 | training loss: 0.11135 | validation loss: 0.10874 | PSNR: 31.074 | Time: 5.9
Epoch: 135 | lr: 0.00188 | training loss: 0.11142 | validation loss: 0.10877 | PSNR: 31.010 | Time: 5.4
Epoch: 136 | lr: 0.00186 | training loss: 0.11153 | validation loss: 0.10876 | PSNR: 31.090 | Time: 5.2
Epoch: 137 | lr: 0.00185 | training loss: 0.11147 | validation loss: 0.10915 | PSNR: 30.941 | Time: 4.8
Epoch: 138 | lr: 0.00184 | training loss: 0.11149 | validation loss: 0.10866 | PSNR: 31.030 | Time: 4.5
Epoch: 139 | lr: 0.00182 | training loss: 0.11141 | validation loss: 0.10898 | PSNR: 31.112 | Time: 4.5
Epoch: 140 | lr: 0.00181 | training loss: 0.11156 | validation loss: 0.10884 | PSNR: 30.884 | Time: 4.4
Epoch: 141 | lr: 0.00180 | training loss: 0.11131 | validation loss: 0.10869 | PSNR: 31.132 | Time: 4.3
Epoch: 142 | lr: 0.00178 | training loss: 0.11140 | validation loss: 0.10857 | PSNR: 31.221 | Time: 4.4
Epoch: 143 | lr: 0.00177 | training loss: 0.11143 | validation loss: 0.10899 | PSNR: 31.056 | Time: 3.3
Epoch: 144 | lr: 0.00176 | training loss: 0.11118 | validation loss: 0.10892 | PSNR: 30.978 | Time: 2.6
Epoch: 145 | lr: 0.00174 | training loss: 0.11125 | validation loss: 0.10879 | PSNR: 31.039 | Time: 2.7
Epoch: 146 | lr: 0.00173 | training loss: 0.11127 | validation loss: 0.10876 | PSNR: 31.118 | Time: 3.1
Epoch: 147 | lr: 0.00171 | training loss: 0.11122 | validation loss: 0.10871 | PSNR: 31.067 | Time: 6.8
Epoch: 148 | lr: 0.00170 | training loss: 0.11124 | validation loss: 0.10896 | PSNR: 31.048 | Time: 4.9
Epoch: 149 | lr: 0.00168 | training loss: 0.11124 | validation loss: 0.10861 | PSNR: 31.131 | Time: 4.2
Epoch: 150 | lr: 0.00167 | training loss: 0.11118 | validation loss: 0.10877 | PSNR: 31.058 | Time: 4.1
Epoch: 151 | lr: 0.00166 | training loss: 0.11118 | validation loss: 0.10873 | PSNR: 31.105 | Time: 4.2
Epoch: 152 | lr: 0.00164 | training loss: 0.11133 | validation loss: 0.10879 | PSNR: 31.172 | Time: 4.2
Epoch: 153 | lr: 0.00163 | training loss: 0.11120 | validation loss: 0.10879 | PSNR: 31.041 | Time: 4.3
Epoch: 154 | lr: 0.00161 | training loss: 0.11119 | validation loss: 0.10886 | PSNR: 31.146 | Time: 4.2
Epoch: 155 | lr: 0.00160 | training loss: 0.11115 | validation loss: 0.10888 | PSNR: 31.101 | Time: 4.1
Epoch: 156 | lr: 0.00158 | training loss: 0.11115 | validation loss: 0.10908 | PSNR: 30.887 | Time: 4.1
Epoch: 157 | lr: 0.00157 | training loss: 0.11116 | validation loss: 0.10886 | PSNR: 31.083 | Time: 4.1
Epoch: 158 | lr: 0.00155 | training loss: 0.11108 | validation loss: 0.10890 | PSNR: 31.094 | Time: 4.1
Epoch: 159 | lr: 0.00154 | training loss: 0.11110 | validation loss: 0.10897 | PSNR: 31.102 | Time: 4.0
Epoch: 160 | lr: 0.00152 | training loss: 0.11113 | validation loss: 0.10906 | PSNR: 31.062 | Time: 4.1
Epoch: 161 | lr: 0.00151 | training loss: 0.11118 | validation loss: 0.10878 | PSNR: 31.177 | Time: 4.2
Epoch: 162 | lr: 0.00149 | training loss: 0.11106 | validation loss: 0.10878 | PSNR: 31.105 | Time: 4.1
Epoch: 163 | lr: 0.00148 | training loss: 0.11111 | validation loss: 0.10888 | PSNR: 31.116 | Time: 4.2
Epoch: 164 | lr: 0.00147 | training loss: 0.11105 | validation loss: 0.10882 | PSNR: 31.173 | Time: 4.2
Epoch: 165 | lr: 0.00145 | training loss: 0.11130 | validation loss: 0.10902 | PSNR: 31.067 | Time: 4.2
Epoch: 166 | lr: 0.00144 | training loss: 0.11103 | validation loss: 0.10898 | PSNR: 31.168 | Time: 4.2
Epoch: 167 | lr: 0.00142 | training loss: 0.11104 | validation loss: 0.10889 | PSNR: 30.985 | Time: 4.1
Epoch: 168 | lr: 0.00141 | training loss: 0.11104 | validation loss: 0.10905 | PSNR: 31.030 | Time: 4.1
Epoch: 169 | lr: 0.00139 | training loss: 0.11095 | validation loss: 0.10871 | PSNR: 31.140 | Time: 4.2
Epoch: 170 | lr: 0.00138 | training loss: 0.11101 | validation loss: 0.10887 | PSNR: 31.094 | Time: 4.1
Epoch: 171 | lr: 0.00136 | training loss: 0.11100 | validation loss: 0.10911 | PSNR: 30.932 | Time: 4.1
Epoch: 172 | lr: 0.00134 | training loss: 0.11091 | validation loss: 0.10900 | PSNR: 31.027 | Time: 4.2
Epoch: 173 | lr: 0.00133 | training loss: 0.11106 | validation loss: 0.10895 | PSNR: 31.078 | Time: 4.1
Epoch: 174 | lr: 0.00131 | training loss: 0.11093 | validation loss: 0.10894 | PSNR: 31.158 | Time: 4.1
Epoch: 175 | lr: 0.00130 | training loss: 0.11102 | validation loss: 0.10928 | PSNR: 30.986 | Time: 4.1
Epoch: 176 | lr: 0.00128 | training loss: 0.11097 | validation loss: 0.10872 | PSNR: 31.243 | Time: 4.0
Epoch: 177 | lr: 0.00127 | training loss: 0.11094 | validation loss: 0.10879 | PSNR: 31.172 | Time: 4.1
Epoch: 178 | lr: 0.00125 | training loss: 0.11084 | validation loss: 0.10907 | PSNR: 31.003 | Time: 4.4
Epoch: 179 | lr: 0.00124 | training loss: 0.11109 | validation loss: 0.10888 | PSNR: 31.147 | Time: 4.3
Epoch: 180 | lr: 0.00122 | training loss: 0.11089 | validation loss: 0.10877 | PSNR: 31.224 | Time: 4.2
Epoch: 181 | lr: 0.00121 | training loss: 0.11107 | validation loss: 0.10888 | PSNR: 31.162 | Time: 4.1
Epoch: 182 | lr: 0.00119 | training loss: 0.11082 | validation loss: 0.10913 | PSNR: 30.694 | Time: 4.1
Epoch: 183 | lr: 0.00118 | training loss: 0.11095 | validation loss: 0.10898 | PSNR: 31.081 | Time: 4.2
Epoch: 184 | lr: 0.00116 | training loss: 0.11101 | validation loss: 0.10878 | PSNR: 31.109 | Time: 4.1
Epoch: 185 | lr: 0.00115 | training loss: 0.11085 | validation loss: 0.10890 | PSNR: 31.148 | Time: 4.0
Epoch: 186 | lr: 0.00113 | training loss: 0.11080 | validation loss: 0.10898 | PSNR: 31.086 | Time: 4.1
Epoch: 187 | lr: 0.00112 | training loss: 0.11093 | validation loss: 0.10901 | PSNR: 31.077 | Time: 4.1
Epoch: 188 | lr: 0.00110 | training loss: 0.11091 | validation loss: 0.10899 | PSNR: 31.131 | Time: 4.1
Epoch: 189 | lr: 0.00109 | training loss: 0.11081 | validation loss: 0.10886 | PSNR: 31.161 | Time: 4.1
Epoch: 190 | lr: 0.00107 | training loss: 0.11087 | validation loss: 0.10883 | PSNR: 31.067 | Time: 4.2
Epoch: 191 | lr: 0.00106 | training loss: 0.11076 | validation loss: 0.10916 | PSNR: 31.013 | Time: 4.1
Epoch: 192 | lr: 0.00105 | training loss: 0.11085 | validation loss: 0.10894 | PSNR: 31.131 | Time: 4.1
Epoch: 193 | lr: 0.00103 | training loss: 0.11088 | validation loss: 0.10921 | PSNR: 31.063 | Time: 4.1
Epoch: 194 | lr: 0.00102 | training loss: 0.11079 | validation loss: 0.10897 | PSNR: 31.148 | Time: 4.1
Epoch: 195 | lr: 0.00100 | training loss: 0.11073 | validation loss: 0.10890 | PSNR: 31.151 | Time: 4.3
Epoch: 196 | lr: 0.00099 | training loss: 0.11081 | validation loss: 0.10901 | PSNR: 31.128 | Time: 4.5
Epoch: 197 | lr: 0.00097 | training loss: 0.11075 | validation loss: 0.10882 | PSNR: 31.214 | Time: 4.4
Epoch: 198 | lr: 0.00096 | training loss: 0.11074 | validation loss: 0.10907 | PSNR: 31.130 | Time: 4.6
Epoch: 199 | lr: 0.00094 | training loss: 0.11069 | validation loss: 0.10896 | PSNR: 31.167 | Time: 4.2
Epoch: 200 | lr: 0.00093 | training loss: 0.11069 | validation loss: 0.10918 | PSNR: 31.138 | Time: 4.2
Epoch: 201 | lr: 0.00091 | training loss: 0.11074 | validation loss: 0.10903 | PSNR: 31.133 | Time: 4.1
Epoch: 202 | lr: 0.00090 | training loss: 0.11067 | validation loss: 0.10900 | PSNR: 31.152 | Time: 4.8
Epoch: 203 | lr: 0.00089 | training loss: 0.11082 | validation loss: 0.10908 | PSNR: 31.089 | Time: 5.0
Epoch: 204 | lr: 0.00087 | training loss: 0.11081 | validation loss: 0.10898 | PSNR: 31.116 | Time: 4.8
Epoch: 205 | lr: 0.00086 | training loss: 0.11074 | validation loss: 0.10903 | PSNR: 31.101 | Time: 4.2
Epoch: 206 | lr: 0.00084 | training loss: 0.11065 | validation loss: 0.10912 | PSNR: 31.057 | Time: 4.7
Epoch: 207 | lr: 0.00083 | training loss: 0.11066 | validation loss: 0.10918 | PSNR: 31.088 | Time: 4.7
Epoch: 208 | lr: 0.00082 | training loss: 0.11066 | validation loss: 0.10902 | PSNR: 31.103 | Time: 4.3
Epoch: 209 | lr: 0.00080 | training loss: 0.11071 | validation loss: 0.10895 | PSNR: 31.176 | Time: 4.2
Epoch: 210 | lr: 0.00079 | training loss: 0.11058 | validation loss: 0.10904 | PSNR: 31.136 | Time: 4.2
Epoch: 211 | lr: 0.00078 | training loss: 0.11062 | validation loss: 0.10921 | PSNR: 31.074 | Time: 4.2
Epoch: 212 | lr: 0.00076 | training loss: 0.11063 | validation loss: 0.10908 | PSNR: 31.116 | Time: 4.2
Epoch: 213 | lr: 0.00075 | training loss: 0.11069 | validation loss: 0.10898 | PSNR: 31.164 | Time: 4.2
Epoch: 214 | lr: 0.00073 | training loss: 0.11059 | validation loss: 0.10894 | PSNR: 31.166 | Time: 4.1
Epoch: 215 | lr: 0.00072 | training loss: 0.11059 | validation loss: 0.10906 | PSNR: 31.111 | Time: 4.2
Epoch: 216 | lr: 0.00071 | training loss: 0.11071 | validation loss: 0.10917 | PSNR: 31.109 | Time: 4.2
Epoch: 217 | lr: 0.00070 | training loss: 0.11069 | validation loss: 0.10913 | PSNR: 31.095 | Time: 4.5
Epoch: 218 | lr: 0.00068 | training loss: 0.11055 | validation loss: 0.10901 | PSNR: 31.145 | Time: 4.2
Epoch: 219 | lr: 0.00067 | training loss: 0.11066 | validation loss: 0.10910 | PSNR: 31.050 | Time: 4.1
Epoch: 220 | lr: 0.00066 | training loss: 0.11055 | validation loss: 0.10902 | PSNR: 31.133 | Time: 4.2
Epoch: 221 | lr: 0.00064 | training loss: 0.11057 | validation loss: 0.10904 | PSNR: 31.155 | Time: 4.1
Epoch: 222 | lr: 0.00063 | training loss: 0.11054 | validation loss: 0.10912 | PSNR: 31.099 | Time: 4.2
Epoch: 223 | lr: 0.00062 | training loss: 0.11054 | validation loss: 0.10909 | PSNR: 31.119 | Time: 4.2
Epoch: 224 | lr: 0.00061 | training loss: 0.11060 | validation loss: 0.10912 | PSNR: 31.034 | Time: 4.3
Epoch: 225 | lr: 0.00059 | training loss: 0.11062 | validation loss: 0.10925 | PSNR: 31.011 | Time: 4.3
Epoch: 226 | lr: 0.00058 | training loss: 0.11054 | validation loss: 0.10917 | PSNR: 31.066 | Time: 4.2
Epoch: 227 | lr: 0.00057 | training loss: 0.11054 | validation loss: 0.10919 | PSNR: 31.083 | Time: 4.2
Epoch: 228 | lr: 0.00056 | training loss: 0.11050 | validation loss: 0.10919 | PSNR: 31.048 | Time: 4.6
